OID,PID
2425,643
2425,699
2425,699
2425,954
2425,206
2425,206
2425,206
2426,557
2426,557
2426,404
2426,759
2427,142
2427,142
2427,819
2427,819
2427,375
2427,375
2427,375
2427,215
2427,215
2427,215
2428,487
2428,489
2429,308
2429,824
2429,803
2430,800
2430,800
2430,800
2431,332
2431,332
2432,120
2432,120
2432,120
2432,2
2432,930
2432,930
2432,930
2432,170
2432,170
2432,271
2433,666
2433,939
2433,939
2433,77
2433,77
2433,240
2434,479
2434,601
2434,601
2435,938
2435,938
2435,423
2435,423
2435,423
2435,355
2435,355
2435,319
2435,319
2435,703
2436,856
2436,856
2436,856
2437,21
2437,629
2437,629
2437,629
2437,280
2437,797
2438,82
2438,82
2438,111
2438,111
2438,111
2438,357
2438,619
2438,619
2438,619
2439,505
2440,80
2440,80
2440,874
2440,874
2440,764
2440,877
2440,877
2440,877
2440,374
2441,151
2441,699
2441,699
2441,500
2441,500
2441,500
2441,954
2441,699
2441,699
2441,699
2442,90
2442,90
2442,891
2442,891
2442,891
2443,137
2443,137
2443,188
2443,269
2443,269
2443,18
2443,18
2443,18
2443,227
2443,227
2443,227
2444,709
2444,279
2445,589
2445,864
2445,864
2445,864
2446,539
2446,539
2447,644
2448,365
2448,237
2448,237
2448,32
2448,32
2449,828
2449,873
2449,873
2449,873
2450,848
2450,848
2450,656
2450,656
2451,604
2451,604
2451,604
2451,47
2452,315
2452,315
2452,315
2452,751
2452,751
2452,751
2452,507
2452,507
2453,423
2454,765
2454,765
2454,310
2454,310
2454,310
2454,773
2454,773
2454,864
2454,864
2455,313
2455,313
2455,939
2455,168
2455,168
2455,168
2455,821
2455,821
2455,384
2456,643
2456,643
2456,643
2456,689
2456,689
2456,689
2456,664
2456,664
2456,664
2457,711
2457,711
2457,711
2457,747
2457,747
2457,747
2457,409
2457,409
2457,409
2458,489
2458,701
2458,701
2458,954
2458,954
2459,617
2459,617
2459,617
2459,50
2459,548
2459,548
2460,478
2460,478
2460,478
2460,136
2460,136
2460,136
2460,384
2460,384
2460,740
2460,740
2460,740
2460,328
2460,328
2460,328
2461,370
2461,370
2461,370
2462,449
2462,887
2462,72
2462,624
2462,624
2462,881
2462,881
2463,839
2463,839
2463,681
2463,681
2463,157
2463,157
2463,157
2463,81
2464,231
2464,231
2465,675
2465,714
2465,714
2465,207
2465,662
2465,853
2465,853
2466,368
2466,119
2466,401
2466,401
2467,858
2467,858
2467,699
2467,489
2467,298
2467,298
2468,603
2469,884
2469,884
2470,537
2470,268
2471,381
2471,381
2472,404
2472,404
2472,660
2472,660
2472,660
2472,139
2472,139
2473,941
2473,941
2473,941
2473,312
2473,888
2474,509
2474,81
2474,81
2474,81
2475,490
2475,490
2475,879
2475,879
2476,712
2476,952
2476,469
2476,61
2476,824
2476,824
2476,824
2477,320
2477,320
2477,320
2477,271
2477,187
2477,187
2477,520
2477,520
2477,525
2477,525
2478,962
2478,962
2478,816
2478,816
2479,474
2479,474
2479,474
2480,400
2480,260
2480,260
2480,149
2480,149
2480,149
2481,385
2481,385
2481,728
2481,728
2481,728
2481,42
2481,42
2481,42
2481,609
2481,634
2481,634
2481,634
2482,312
2482,312
2483,434
2483,434
2483,303
2483,303
2484,80
2484,80
2484,80
2484,787
2484,787
2484,787
2484,262
2484,262
2484,262
2484,820
2484,241
2484,241
2484,241
2485,309
2485,647
2485,78
2485,78
2485,78
2485,556
2485,556
2485,788
2485,788
2486,465
2486,465
2486,817
2486,817
2486,817
2486,75
2486,75
2486,75
2486,143
2486,143
2486,960
2487,158
2487,158
2487,158
2488,443
2488,559
2488,559
2488,341
2488,341
2488,341
2488,364
2488,364
2488,364
2488,918
2488,918
2489,954
2489,689
2489,485
2489,485
2489,485
2489,668
2489,668
2489,668
2490,753
2490,753
2491,660
2491,660
2491,42
2492,212
2492,212
2492,567
2492,892
2492,892
2492,892
2492,246
2492,398
2492,398
2492,398
2493,662
2493,662
2494,207
2494,207
2494,75
2494,75
2494,75
2494,156
2494,917
2495,38
2495,38
2495,771
2495,334
2495,334
2495,334
2495,593
2495,464
2495,464
2495,464
2496,791
2496,496
2497,589
2497,11
2497,11
2497,11
2497,144
2497,144
2497,504
2497,294
2497,294
2498,535
2498,930
2498,64
2498,64
2498,64
2498,173
2498,171
2499,131
2499,131
2499,131
2499,187
2499,187
2499,187
2500,129
2500,129
2500,129
2500,849
2500,849
2500,211
2500,211
2501,372
2501,372
2502,34
2502,897
2503,262
2503,670
2503,670
2503,305
2504,185
2504,676
2504,676
2504,676
2505,313
2506,911
2506,887
2506,887
2506,721
2506,848
2506,382
2506,382
2506,382
2507,53
2507,53
2507,146
2507,146
2507,146
2507,775
2507,775
2507,414
2507,414
2508,850
2508,850
2508,923
2508,923
2508,923
2508,437
2508,437
2508,390
2508,200
2508,200
2509,757
2509,757
2509,253
2509,253
2509,898
2509,898
2509,452
2509,452
2509,452
2509,290
2510,902
2510,236
2510,236
2510,259
2510,259
2511,816
2511,816
2511,816
2511,849
2511,897
2511,897
2511,83
2511,83
2511,87
2512,929
2512,929
2512,607
2512,607
2512,607
2513,86
2513,86
2513,86
2513,597
2513,597
2513,597
2513,909
2513,909
2513,909
2514,283
2514,283
2514,4
2514,4
2514,264
2514,264
2514,264
2514,862
2515,254
2515,254
2515,768
2515,768
2515,768
2515,852
2515,101
2515,101
2515,101
2515,918
2516,926
2516,926
2516,926
2516,940
2517,194
2517,638
2517,146
2517,146
2518,162
2518,162
2518,162
2519,779
2519,779
2519,26
2520,560
2520,560
2520,560
2520,544
2520,544
2520,115
2520,115
2520,386
2520,386
2520,172
2520,172
2520,172
2521,32
2521,32
2521,448
2521,448
2522,435
2522,435
2522,639
2522,639
2523,332
2523,631
2523,631
2523,631
2523,90
2523,90
2523,90
2523,71
2523,71
2524,85
2524,85
2524,776
2524,776
2524,602
2524,602
2524,602
2525,724
2525,858
2525,421
2525,421
2525,421
2526,499
2526,499
2526,499
2526,421
2526,711
2526,277
2526,234
2526,234
2527,109
2527,257
2527,257
2527,842
2527,842
2527,884
2528,191
2528,191
2528,479
2529,112
2529,112
2529,112
2529,789
2529,789
2529,75
2530,654
2530,654
2530,654
2530,879
2530,879
2530,879
2530,717
2530,605
2530,605
2531,274
2531,274
2531,274
2531,531
2531,543
2531,543
2531,543
2531,268
2531,268
2532,763
2532,763
2532,627
2532,627
2532,334
2532,334
2532,82
2532,82
2532,82
2532,601
2532,601
2532,601
2533,164
2533,338
2533,855
2533,855
2533,500
2533,500
2533,500
2533,392
2534,941
2534,104
2534,104
2534,104
2534,212
2535,667
2535,667
2535,667
2535,179
2535,179
2535,179
2535,688
2535,688
2536,165
2536,165
2536,404
2536,404
2536,253
2537,59
2537,59
2537,59
2537,443
2537,561
2537,706
2537,706
2538,138
2538,138
2539,955
2539,955
2539,485
2539,485
2539,485
2540,257
2540,257
2540,785
2540,785
2540,785
2540,800
2540,800
2540,526
2541,158
2541,158
2541,158
2541,149
2541,618
2542,744
2542,740
2542,740
2542,798
2542,798
2542,459
2542,459
2543,956
2543,956
2543,543
2543,376
2543,376
2543,376
2544,242
2544,242
2544,137
2544,137
2544,137
2544,715
2544,715
2545,804
2545,804
2545,804
2545,523
2545,523
2545,897
2545,897
2546,923
2546,923
2546,756
2547,518
2547,882
2547,882
2547,882
2547,480
2547,279
2547,889
2548,48
2548,48
2548,48
2548,915
2548,915
2548,48
2548,48
2548,896
2548,896
2549,692
2549,692
2549,692
2549,955
2549,955
2549,863
2549,863
2549,863
2549,649
2549,649
2549,649
2550,274
2550,274
2550,274
2550,70
2550,70
2550,70
2550,92
2550,92
2550,92
2550,620
2550,620
2550,163
2551,881
2551,881
2551,542
2551,542
2551,542
2551,625
2551,911
2551,911
2551,911
2551,388
2551,388
2551,388
2552,401
2552,401
2552,706
2552,706
2552,349
2552,469
2552,924
2552,924
2553,277
2553,277
2553,946
2553,946
2554,499
2554,776
2554,212
2554,212
2554,901
2554,901
2555,79
2555,720
2555,720
2555,946
2555,143
2555,529
2556,862
2556,862
2556,862
2556,298
2556,755
2556,755
2556,755
2556,111
2556,111
2557,605
2557,605
2557,605
2557,189
2557,189
2557,866
2557,866
2558,711
2558,711
2558,513
2558,513
2558,175
2558,175
2558,416
2558,416
2558,416
2559,304
2559,304
2559,474
2560,5
2560,5
2560,5
2560,127
2560,127
2561,810
2561,810
2561,810
2561,5
2561,5
2561,5
2561,484
2561,277
2561,277
2561,277
2562,621
2562,621
2562,260
2562,260
2562,385
2562,385
2563,596
2563,894
2563,894
2563,894
2563,700
2563,700
2563,750
2563,750
2564,432
2564,432
2564,432
2564,450
2564,450
2564,614
2564,614
2564,614
2564,894
2564,894
2564,894
2565,161
2565,161
2566,26
2566,26
2567,201
2567,746
2568,670
2568,670
2568,592
2568,559
2568,559
2568,559
2568,587
2568,551
2569,89
2569,89
2569,640
2569,640
2569,175
2569,175
2569,450
2569,450
2570,466
2571,628
2571,628
2571,417
2571,388
2571,388
2571,388
2571,588
2571,588
2571,612
2571,612
2572,632
2572,632
2572,850
2572,850
2572,850
2572,469
2572,469
2572,38
2573,65
2573,65
2573,663
2573,663
2573,432
2573,892
2573,892
2574,785
2574,785
2574,785
2575,592
2575,592
2576,224
2576,751
2576,757
2576,757
2577,595
2577,595
2577,570
2577,570
2577,570
2577,583
2577,754
2578,351
2578,351
2578,794
2578,794
2578,794
2579,590
2579,590
2580,229
2580,229
2580,229
2581,838
2581,722
2581,217
2581,217
2581,217
2582,526
2582,526
2583,879
2583,879
2583,879
2584,280
2584,280
2584,280
2584,91
2584,758
2584,440
2584,440
2584,440
2584,444
2584,444
2584,444
2585,108
2585,337
2585,337
2585,672
2585,672
2585,795
2585,950
2586,160
2586,160
2586,160
2586,939
2586,939
2586,82
2586,126
2586,126
2586,556
2586,556
2586,556
2587,490
2587,490
2587,301
2587,572
2587,572
2587,572
2587,458
2587,662
2587,662
2588,838
2588,502
2588,880
2588,880
2588,880
2588,874
2588,874
2588,874
2589,948
2589,948
2589,948
2589,458
2589,458
2589,458
2589,226
2589,226
2589,226
2590,64
2590,64
2590,921
2590,921
2590,921
2591,210
2591,210
2591,850
2591,850
2591,850
2592,134
2592,134
2592,272
2592,272
2592,704
2592,36
2592,36
2592,36
2593,715
2593,71
2593,71
2593,71
2594,741
2594,741
2594,373
2594,373
2594,5
2595,366
2595,366
2595,834
2596,33
2596,211
2596,211
2596,211
2597,280
2597,280
2597,547
2598,392
2598,122
2599,896
2599,789
2599,789
2599,789
2600,787
2600,787
2600,787
2600,452
2600,452
2600,440
2600,440
2600,879
2600,879
2600,101
2601,366
2601,366
2601,366
2601,944
2601,944
2601,944
2602,469
2602,469
2602,469
2602,159
2602,159
2602,242
2602,242
2603,419
2604,571
2604,571
2604,571
2604,44
2604,884
2604,884
2605,429
2605,429
2606,648
2606,648
2606,648
2606,206
2606,206
2606,206
2606,596
2606,596
2606,596
2606,378
2606,378
2606,378
2607,844
2607,844
2607,844
2607,49
2607,49
2607,49
2607,767
2607,767
2607,767
2607,599
2607,289
2607,289
2607,289
2608,562
2608,708
2608,708
2608,708
2608,34
2608,631
2608,631
2608,641
2609,854
2609,601
2610,68
2610,68
2611,15
2611,15
2611,15
2611,171
2611,171
2611,694
2611,694
2611,257
2612,146
2612,146
2612,146
2612,51
2612,51
2612,51
2613,166
2613,180
2613,180
2613,180
2613,844
2614,94
2614,94
2614,94
2614,296
2614,296
2614,134
2615,553
2615,553
2615,553
2615,895
2615,895
2615,895
2615,945
2615,945
2615,945
2616,476
2617,925
2617,268
2617,268
2617,474
2617,474
2617,474
2617,520
2617,520
2617,520
2618,642
2618,642
2618,415
2618,415
2618,568
2618,568
2618,695
2618,695
2619,884
2619,884
2619,884
2619,176
2619,176
2619,929
2619,929
2619,929
2620,231
2620,231
2620,231
2620,900
2620,540
2620,540
2620,256
2620,256
2621,240
2621,240
2622,268
2622,268
2622,432
2622,870
2623,714
2623,894
2623,894
2623,894
2623,396
2623,396
2624,51
2624,51
2624,602
2624,602
2624,219
2624,219
2624,739
2624,739
2625,584
2625,584
2625,284
2625,383
2625,383
2625,383
2625,397
2625,397
2625,759
2625,759
2626,636
2626,636
2626,636
2626,619
2626,63
2626,366
2626,366
2626,366
2626,505
2626,505
2626,505
2627,736
2627,736
2627,736
2627,738
2627,738
2627,738
2627,257
2627,257
2627,54
2627,54
2627,886
2627,886
2627,886
2628,533
2628,533
2628,533
2628,863
2628,541
2628,541
2628,961
2628,436
2629,955
2629,955
2629,955
2629,111
2629,920
2629,920
2630,113
2630,883
2630,11
2630,664
2630,664
2631,204
2631,204
2631,344
2631,318
2631,318
2631,318
2632,428
2632,428
2632,428
2632,797
2632,318
2633,678
2633,678
2633,479
2633,479
2633,643
2633,643
2633,643
2633,596
2633,596
2633,596
2634,262
2634,160
2634,160
2634,160
2634,642
2634,642
2634,944
2634,216
2634,216
2634,216
2635,382
2635,382
2635,952
2636,82
2637,500
2637,500
2637,500
2638,52
2638,52
2638,411
2638,411
2638,835
2638,42
2639,778
2639,778
2639,163
2639,163
2639,163
2639,713
2639,571
2639,526
2639,526
2640,637
2641,547
2641,551
2641,551
2641,551
2642,535
2642,535
2642,100
2642,390
2642,316
2642,316
2642,316
2642,170
2642,170
2643,672
2643,344
2643,344
2643,920
2643,920
2643,920
2643,753
2643,753
2644,810
2644,669
2644,382
2644,382
2644,382
2645,389
2645,389
2645,522
2645,522
2645,522
2646,291
2646,291
2646,897
2646,948
2646,479
2646,479
2646,479
2646,930
2646,930
2646,930
2647,793
2647,793
2647,793
2647,133
2647,133
2647,133
2647,954
2647,954
2647,954
2647,877
2648,537
2648,663
2648,935
2649,503
2649,503
2650,67
2650,67
2650,500
2650,500
2650,500
2650,16
2650,16
2650,16
2650,127
2650,127
2650,127
2651,894
2651,894
2651,894
2651,137
2651,805
2651,272
2652,821
2652,821
2652,821
2652,593
2652,593
2653,800
2653,800
2653,104
2653,104
2653,104
2653,895
2653,895
2653,732
2653,732
2653,287
2653,287
2654,735
2654,735
2654,735
2654,251
2654,281
2654,420
2654,420
2654,420
2655,87
2655,87
2655,685
2655,685
2656,195
2656,419
2656,419
2657,629
2657,629
2657,629
2657,365
2657,365
2657,541
2657,541
2657,431
2657,431
2657,431
2658,53
2658,358
2658,63
2658,63
2659,137
2659,137
2659,280
2660,484
2660,508
2660,508
2661,344
2661,344
2661,726
2661,726
2661,726
2662,872
2662,872
2662,872
2663,268
2663,268
2663,268
2664,712
2665,64
2665,64
2666,800
2666,923
2666,923
2666,752
2666,752
2666,752
2667,420
2667,420
2667,420
2667,944
2667,944
2667,944
2667,381
2667,238
2667,238
2667,238
2668,54
2668,54
2668,54
2669,238
2669,238
2669,616
2669,616
2669,616
2669,320
2670,806
2670,164
2670,164
2670,164
2670,43
2670,43
2670,325
2670,325
2671,646
2671,646
2672,937
2673,753
2673,964
2673,836
2673,836
2673,419
2673,419
2673,405
2673,405
2674,377
2674,377
2675,420
2675,248
2675,248
2676,27
2676,27
2676,866
2676,121
2676,121
2676,450
2676,537
2676,537
2677,397
2677,298
2677,797
2677,18
2677,18
2678,466
2678,466
2678,466
2678,416
2678,416
2678,180
2678,180
2678,180
2678,126
2678,360
2678,360
2679,260
2679,260
2679,716
2679,716
2679,716
2679,801
2679,801
2679,801
2679,91
2679,91
2679,91
2679,80
2679,80
2680,750
2680,750
2680,750
2680,116
2680,116
2680,116
2681,240
2681,240
2681,240
2682,302
2682,302
2682,903
2682,903
2682,903
2682,518
2682,518
2682,837
2682,837
2682,837
2683,219
2683,219
2683,219
2683,562
2683,562
2684,934
2684,934
2684,839
2684,78
2684,78
2684,78
2684,274
2684,274
2684,274
2685,541
2686,612
2686,853
2686,853
2686,853
2686,568
2686,568
2686,564
2686,564
2686,564
2687,592
2688,166
2688,700
2688,700
2688,375
2688,375
2689,705
2689,705
2689,705
2690,235
2690,235
2690,235
2691,445
2691,445
2691,445
2691,360
2691,360
2691,692
2691,692
2691,754
2692,457
2692,457
2692,457
2692,160
2692,160
2693,540
2693,346
2693,757
2694,159
2695,275
2696,545
2696,545
2696,573
2696,441
2696,441
2696,441
2696,203
2696,203
2697,897
2697,897
2698,605
2698,85
2698,85
2698,393
2698,704
2698,704
2698,704
2699,413
2699,413
2699,413
2699,363
2699,363
2699,363
2699,619
2699,619
2699,856
2699,856
2699,856
2700,25
2700,25
2700,892
2700,892
2700,892
2700,667
2700,420
2700,420
2700,336
2700,336
2700,336
2701,294
2701,294
2701,294
2702,191
2702,142
2702,142
2702,142
2702,363
2703,351
2703,351
2703,83
2703,83
2703,888
2703,888
2703,888
2703,719
2703,719
2703,163
2703,163
2704,34
2704,34
2704,783
2704,783
2704,719
2705,477
2705,477
2705,127
2705,127
2705,127
2705,572
2705,572
2705,572
2705,644
2705,644
2705,644
2706,291
2706,291
2707,356
2707,356
2707,491
2707,311
2707,311
2707,311
2707,193
2707,193
2707,193
2707,753
2707,753
2708,327
2708,327
2708,711
2708,711
2708,761
2708,831
2708,831
2708,208
2709,770
2709,770
2709,770
2709,789
2710,339
2710,339
2710,339
2710,273
2711,630
2711,630
2711,472
2711,472
2711,137
2711,137
2711,332
2711,332
2712,306
2712,306
2712,668
2712,668
2712,668
2712,132
2712,132
2712,422
2712,422
2712,422
2712,171
2712,171
2712,171
2713,962
2713,828
2713,828
2713,374
2713,922
2713,922
2713,922
2714,602
2714,946
2714,946
2714,946
2714,233
2714,605
2714,605
2714,251
2714,251
2714,251
2715,852
2715,288
2715,288
2715,288
2715,46
2715,46
2715,953
2715,953
2716,909
2716,909
2716,909
2716,483
2716,483
2716,423
2716,338
2717,816
2717,816
2717,442
2717,442
2717,442
2717,589
2717,589
2717,589
2717,737
2717,737
2717,737
2717,62
2718,432
2718,491
2718,491
2718,491
2719,635
2719,47
2719,504
2720,403
2721,464
2721,464
2721,389
2721,389
2721,389
2721,776
2721,270
2721,485
2721,485
2722,827
2722,827
2722,827
2722,454
2722,454
2722,248
2722,424
2723,571
2723,571
2723,571
2723,361
2723,361
2723,361
2723,106
2723,106
2723,106
2723,453
2723,141
2723,141
2723,141
2724,941
2724,941
2724,941
2724,926
2724,926
2724,926
2724,162
2724,32
2724,32
2725,6
2726,166
2726,29
2726,29
2726,50
2726,50
2726,50
2726,622
2727,831
2727,831
2727,831
2727,243
2728,203
2728,203
2729,110
2729,110
2729,110
2730,30
2730,30
2730,30
2730,828
2730,828
2730,828
2730,376
2730,376
2730,376
2730,74
2730,74
2731,319
2731,319
2731,319
2731,679
2732,930
2732,928
2732,4
2732,4
2732,4
2732,791
2732,763
2733,521
2733,521
2733,521
2733,925
2733,925
2733,925
2733,948
2733,948
2734,43
2734,165
2735,209
2735,209
2735,654
2735,268
2735,625
2735,625
2736,682
2737,75
2737,75
2737,75
2737,821
2738,750
2738,750
2738,750
2739,268
2739,268
2739,268
2739,332
2739,332
2739,332
2739,2
2739,821
2739,63
2739,63
2740,343
2740,212
2740,689
2740,689
2740,837
2740,837
2740,837
2740,275
2740,275
2741,491
2741,491
2741,534
2741,310
2741,310
2741,310
2742,554
2742,554
2742,554
2742,519
2742,834
2742,834
2742,834
2742,361
2742,361
2742,361
2743,772
2743,502
2743,502
2743,502
2743,280
2743,280
2743,401
2743,401
2743,401
2743,428
2743,428
2743,428
2744,455
2744,455
2744,455
2744,252
2744,615
2744,615
2744,615
2745,442
2745,442
2745,442
2746,229
2746,234
2746,234
2747,914
2747,914
2747,914
2748,691
2748,691
2748,691
2749,91
2749,91
2749,653
2749,653
2749,461
2749,461
2749,783
2749,783
2749,783
2749,499
2750,309
2750,309
2750,309
2751,422
2751,422
2751,422
2751,563
2752,408
2752,408
2752,408
2752,631
2752,44
2752,44
2752,44
2752,88
2752,88
2752,88
2752,688
2753,243
2753,802
2753,802
2754,496
2754,589
2754,589
2754,897
2754,897
2754,897
2754,444
2754,444
2754,444
2755,860
2755,860
2755,435
2755,727
2755,727
2755,727
2755,597
2755,706
2756,577
2756,446
2756,446
2756,611
2756,611
2757,313
2757,313
2757,295
2757,295
2757,295
2757,903
2757,903
2757,903
2758,820
2758,820
2758,605
2758,605
2759,233
2759,233
2760,484
2760,484
2761,194
2761,194
2761,156
2761,156
2761,156
2761,336
2761,336
2762,615
2762,615
2763,79
2763,79
2763,856
2763,856
2763,371
2763,880
2763,515
2763,515
2764,514
2764,514
2764,599
2764,599
2764,599
2764,339
2764,339
2764,339
2765,642
2765,642
2765,642
2765,572
2765,572
2765,467
2766,546
2767,367
2767,386
2767,386
2768,351
2768,351
2768,351
2768,549
2768,549
2768,549
2768,355
2768,355
2768,361
2769,426
2769,426
2769,426
2769,234
2769,234
2769,460
2770,741
2770,741
2770,60
2770,60
2770,60
2770,826
2770,826
2770,826
2770,529
2770,529
2771,412
2771,412
2771,721
2771,721
2771,936
2771,862
2771,484
2772,307
2772,307
2772,307
2772,650
2772,519
2772,897
2772,282
2772,282
2772,282
2773,571
2774,75
2774,602
2774,496
2774,496
2774,496
2774,597
2774,597
2774,955
2774,955
2774,955
2775,547
2775,4
2775,4
2776,786
2776,89
2777,461
2777,461
2777,461
2778,59
2779,956
2779,956
2779,956
2779,312
2779,312
2779,730
2779,730
2779,730
2780,855
2781,701
2781,701
2781,187
2781,187
2781,187
2781,772
2781,772
2781,330
2781,330
2781,330
2782,332
2782,332
2782,332
2782,651
2782,782
2782,799
2782,472
2782,472
2783,275
2783,275
2783,736
2783,724
2783,724
2783,371
2783,371
2783,371
2783,660
2784,402
2785,638
2785,245
2785,252
2785,252
2785,331
2785,331
2785,250
2785,250
2785,250
2786,484
2786,484
2786,417
2786,417
2786,417
2786,474
2787,355
2787,501
2787,501
2787,860
2787,360
2787,360
2788,407
2788,407
2788,407
2788,716
2788,119
2788,119
2788,119
2788,141
2788,507
2788,507
2788,507
2789,626
2790,391
2790,95
2790,95
2790,95
2790,11
2790,11
2790,11
2790,857
2790,857
2790,734
2791,899
2791,899
2791,701
2791,366
2791,366
2791,849
2791,362
2792,782
2792,177
2792,177
2792,266
2792,266
2792,266
2793,676
2793,29
2793,29
2793,360
2793,360
2793,360
2793,570
2793,570
2793,687
2794,130
2794,130
2794,397
2794,397
2794,148
2794,148
2794,400
2794,400
2794,400
2794,374
2794,374
2794,374
2795,802
2795,907
2795,907
2795,707
2795,707
2795,605
2795,605
2795,605
2795,886
2795,886
2796,528
2796,528
2797,114
2797,114
2797,661
2797,661
2797,742
2797,941
2797,677
2797,677
2797,677
2798,842
2798,410
2798,410
